*******************************************************************************
Ephemeris / WWW_USER Fri Apr 20 09:19:19 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Phobos (401)                    {source: mar097}
Center body name: Earth (399)                     {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Mar-10 12:00:00.0000 TDB
Stop  time      : A.D. 2018-Mar-20 12:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458190.305555556, A.D. 2018-Mar-12 19:20:00.0000, -1.031777100327212E+07, -1.925008090429288E+08,  2.710730213024318E+05,  2.150861179951042E+01,  1.503516498909419E+01,  1.802175775488593E-01,
2458190.309027778, A.D. 2018-Mar-12 19:25:00.0000, -1.031131596812877E+07, -1.924963206862982E+08,  2.711248437222242E+05,  2.152652226122335E+01,  1.488751278297912E+01,  1.645059463985135E-01,
2458190.312500000, A.D. 2018-Mar-12 19:30:00.0000, -1.030485415667260E+07, -1.924918763176689E+08,  2.711712741440386E+05,  2.155376345767025E+01,  1.474203596888645E+01,  1.442878660163913E-01,
2458190.315972222, A.D. 2018-Mar-12 19:35:00.0000, -1.029838279358622E+07, -1.924874751733654E+08,  2.712109770861566E+05,  2.159016769131900E+01,  1.459947200920895E+01,  1.196770109279379E-01,
2458190.319444444, A.D. 2018-Mar-12 19:40:00.0000, -1.029189916128963E+07, -1.924831162713266E+08,  2.712426547093242E+05,  2.163551802628970E+01,  1.446053861508612E+01,  9.081048792713808E-02,
2458190.322916667, A.D. 2018-Mar-12 19:45:00.0000, -1.028540061444053E+07, -1.924787984176770E+08,  2.712650536858290E+05,  2.168955015324432E+01,  1.432592947953521E+01,  5.784773739298643E-02,
2458190.326388889, A.D. 2018-Mar-12 19:50:00.0000, -1.027888459382498E+07, -1.924745202145397E+08,  2.712769717157185E+05,  2.175195458320319E+01,  1.419631027731005E+01,  2.096928374541296E-02,
2458190.329861111, A.D. 2018-Mar-12 19:55:00.0000, -1.027234863954496E+07, -1.924702800690046E+08,  2.712772636475861E+05,  2.182237913753108E+01,  1.407231496432069E+01, -1.962464742829528E-02,
2458190.333333333, A.D. 2018-Mar-12 20:00:00.0000, -1.026579040341851E+07, -1.924660762031587E+08,  2.712648471670449E+05,  2.190043169847361E+01,  1.395454240379275E+01, -6.371562687348842E-02,
2458190.336805556, A.D. 2018-Mar-12 20:05:00.0000, -1.025920766052082E+07, -1.924619066650765E+08,  2.712387080208659E+05,  2.198568318262030E+01,  1.384355334048744E+01, -1.110686143510913E-01,
2458190.340277778, A.D. 2018-Mar-12 20:10:00.0000, -1.025259831980404E+07, -1.924577693406645E+08,  2.711979047518671E+05,  2.207767069850504E+01,  1.373986773838991E+01, -1.614336267359571E-01,
2458190.343750000, A.D. 2018-Mar-12 20:15:00.0000, -1.024596043374786E+07, -1.924536619662479E+08,  2.711415729243308E+05,  2.217590084919039E+01,  1.364396249143912E+01, -2.145474618301852E-01,
2458190.347222222, A.D. 2018-Mar-12 20:20:00.0000, -1.023929220700169E+07, -1.924495821417878E+08,  2.710689288263321E+05,  2.227985314106238E+01,  1.355626951124142E+01, -2.701354586169753E-01,
2458190.350694444, A.D. 2018-Mar-12 20:25:00.0000, -1.023259200399339E+07, -1.924455273446161E+08,  2.709792726408094E+05,  2.238898346111691E+01,  1.347717419038623E+01, -3.279132754256695E-01,
2458190.354166667, A.D. 2018-Mar-12 20:30:00.0000, -1.022585835548913E+07, -1.924414949435752E+08,  2.708719910829812E+05,  2.250272758667012E+01,  1.340701423505985E+01, -3.875886685007970E-01,
2458190.357638889, A.D. 2018-Mar-12 20:35:00.0000, -1.021908996409950E+07, -1.924374822134541E+08,  2.707465595057309E+05,  2.262050469358660E+01,  1.334607885620293E+01, -4.488632547219833E-01,
2458190.361111111, A.D. 2018-Mar-12 20:40:00.0000, -1.021228570873752E+07, -1.924334863496150E+08,  2.706025434808433E+05,  2.274172083170408E+01,  1.329460830453795E+01, -5.114342436609896E-01,
2458190.364583333, A.D. 2018-Mar-12 20:45:00.0000, -1.020544464804232E+07, -1.924295044827103E+08,  2.704395998666435E+05,  2.286577233904976E+01,  1.325279373144231E+01, -5.749961257416292E-01,
2458190.368055556, A.D. 2018-Mar-12 20:50:00.0000, -1.019856602279127E+07, -1.924255336933948E+08,  2.702574773773402E+05,  2.299204916960586E+01,  1.322077735488563E+01, -6.392423049431439E-01,
2458190.371527778, A.D. 2018-Mar-12 20:55:00.0000, -1.019164925732914E+07, -1.924215710269451E+08,  2.700560166720897E+05,  2.311993811270380E+01,  1.319865290749363E+01, -7.038666662158732E-01,
2458190.375000000, A.D. 2018-Mar-12 21:00:00.0000, -1.018469396005034E+07, -1.924176135077058E+08,  2.698351499847174E+05,  2.324882588552744E+01,  1.318646634223843E+01, -7.685650695198074E-01,
2458190.378472222, A.D. 2018-Mar-12 21:05:00.0000, -1.017769992297426E+07, -1.924136581532880E+08,  2.695949003169835E+05,  2.337810208361309E+01,  1.318421677026846E+01, -8.330367641172369E-01,
2458190.381944444, A.D. 2018-Mar-12 21:10:00.0000, -1.017066712045833E+07, -1.924097019884550E+08,  2.693353802201748E+05,  2.350716197757799E+01,  1.319185760494806E+01, -8.969857184167900E-01,
2458190.385416667, A.D. 2018-Mar-12 21:15:00.0000, -1.016359570709610E+07, -1.924057420586374E+08,  2.690567901907712E+05,  2.363540914753227E+01,  1.320929788623775E+01, -9.601218622515422E-01,
2458190.388888889, A.D. 2018-Mar-12 21:20:00.0000, -1.015648601485023E+07, -1.924017754430264E+08,  2.687594167067409E+05,  2.376225794967845E+01,  1.323640376006315E+01, -1.022162239954062E+00,
2458190.392361111, A.D. 2018-Mar-12 21:25:00.0000, -1.014933854947093E+07, -1.923977992672040E+08,  2.684436299316883E+05,  2.388713581243639E+01,  1.327300008823848E+01, -1.082832073948197E+00,
2458190.395833333, A.D. 2018-Mar-12 21:30:00.0000, -1.014215398625135E+07, -1.923938107152726E+08,  2.681098811126798E+05,  2.400948536201374E+01,  1.331887216577246E+01, -1.141865739796074E+00,
2458190.399305556, A.D. 2018-Mar-12 21:35:00.0000, -1.013493316517019E+07, -1.923898070414568E+08,  2.677586996991038E+05,  2.412876637964827E+01,  1.337376752392979E+01, -1.199007654709283E+00,
2458190.402777778, A.D. 2018-Mar-12 21:40:00.0000, -1.012767708547246E+07, -1.923857855811532E+08,  2.673906902071834E+05,  2.424445759475964E+01,  1.343739779918902E+01, -1.254013082449239E+00,
2458190.406250000, A.D. 2018-Mar-12 21:45:00.0000, -1.012038689973590E+07, -1.923817437614129E+08,  2.670065288555771E+05,  2.435605831995544E+01,  1.350944065017016E+01, -1.306648858300685E+00,
2458190.409722222, A.D. 2018-Mar-12 21:50:00.0000, -1.011306390746957E+07, -1.923776791108424E+08,  2.666069599944800E+05,  2.446308993523565E+01,  1.358954170664490E+01, -1.356694038405683E+00,
2458190.413194444, A.D. 2018-Mar-12 21:55:00.0000, -1.010570954828897E+07, -1.923735892689179E+08,  2.661927923509777E+05,  2.456509722983582E+01,  1.367731653683945E+01, -1.403940478196529E+00,
2458190.416666667, A.D. 2018-Mar-12 22:00:00.0000, -1.009832539470875E+07, -1.923694719947078E+08,  2.657648951107711E+05,  2.466164961095114E+01,  1.377235262134706E+01, -1.448193344972067E+00,
2458190.420138889, A.D. 2018-Mar-12 22:05:00.0000, -1.009091314459166E+07, -1.923653251750028E+08,  2.653241938554049E+05,  2.475234218910512E+01,  1.387421132404689E+01, -1.489271569831319E+00,
2458190.423611111, A.D. 2018-Mar-12 22:10:00.0000, -1.008347461328882E+07, -1.923611468318568E+08,  2.648716663722694E+05,  2.483679675018760E+01,  1.398242985244415E+01, -1.527008244221568E+00,
2458190.427083333, A.D. 2018-Mar-12 22:15:00.0000, -1.007601172550467E+07, -1.923569351295416E+08,  2.644083383534700E+05,  2.491466262420634E+01,  1.409652320178044E+01, -1.561250966286485E+00,
2458190.430555556, A.D. 2018-Mar-12 22:20:00.0000, -1.006852650691485E+07, -1.923526883809216E+08,  2.639352789973915E+05,  2.498561746060070E+01,  1.421598607909430E+01, -1.591862142026121E+00,
2458190.434027778, A.D. 2018-Mar-12 22:25:00.0000, -1.006102107556483E+07, -1.923484050532542E+08,  2.634535965264142E+05,  2.504936791957608E+01,  1.434029480513055E+01, -1.618719246016721E+00,
2458190.437500000, A.D. 2018-Mar-12 22:30:00.0000, -1.005349763307267E+07, -1.923440837734235E+08,  2.629644336317927E+05,  2.510565028836114E+01,  1.446890919359677E+01, -1.641715046096309E+00,
2458190.440972222, A.D. 2018-Mar-12 22:35:00.0000, -1.004595845565674E+07, -1.923397233326127E+08,  2.624689628559649E+05,  2.515423103058719E+01,  1.460127440874737E+01, -1.660757796014090E+00,
2458190.444444444, A.D. 2018-Mar-12 22:40:00.0000, -1.003840588500774E+07, -1.923353226904237E+08,  2.619683819214702E+05,  2.519490727616382E+01,  1.473682280363884E+01, -1.675771399577215E+00,
2458190.447916667, A.D. 2018-Mar-12 22:45:00.0000, -1.003084231902236E+07, -1.923308809784456E+08,  2.614639090146124E+05,  2.522750725809334E+01,  1.487497574264615E+01, -1.686695549317517E+00,
2458190.451388889, A.D. 2018-Mar-12 22:50:00.0000, -1.002327020241284E+07, -1.923263975032803E+08,  2.609567780308872E+05,  2.525189070164530E+01,  1.501514541295513E+01, -1.693485842149758E+00,
2458190.454861111, A.D. 2018-Mar-12 22:55:00.0000, -1.001569201720604E+07, -1.923218717490245E+08,  2.604482337890267E+05,  2.526794917021028E+01,  1.515673663073761E+01, -1.696113873908256E+00,
2458190.458333333, A.D. 2018-Mar-12 23:00:00.0000, -1.000811027314553E+07, -1.923173033792094E+08,  2.599395272194892E+05,  2.527560637097458E+01,  1.529914864854915E+01, -1.694567314033105E+00,
2458190.461805556, A.D. 2018-Mar-12 23:05:00.0000, -1.000052749800721E+07, -1.923126922381985E+08,  2.594319105338007E+05,  2.527481842230443E+01,  1.544177697112183E+01, -1.688849961032870E+00,
2458190.465277778, A.D. 2018-Mar-12 23:10:00.0000, -9.992946227840602E+06, -1.923080383520372E+08,  2.589266323797554E+05,  2.526557408339207E+01,  1.558401518708599E+01, -1.678981778676982E+00,
2458190.468750000, A.D. 2018-Mar-12 23:15:00.0000, -9.985368997147053E+06, -1.923033419287502E+08,  2.584249329889417E+05,  2.524789494528458E+01,  1.572525682414760E+01, -1.664998912166223E+00,
2458190.472222222, A.D. 2018-Mar-12 23:20:00.0000, -9.977798329006374E+06, -1.922986033580778E+08,  2.579280393225700E+05,  2.522183558087022E+01,  1.586489723472881E+01, -1.646953682790125E+00,
2458190.475694444, A.D. 2018-Mar-12 23:25:00.0000, -9.970236725165725E+06, -1.922938232106411E+08,  2.574371602223814E+05,  2.518748364971030E+01,  1.600233551786110E+01, -1.624914558802049E+00,
2458190.479166667, A.D. 2018-Mar-12 23:30:00.0000, -9.962686656103760E+06, -1.922890022365248E+08,  2.569534815741926E+05,  2.514495995174641E+01,  1.613697648095282E+01, -1.598966099421002E+00,
2458190.482638889, A.D. 2018-Mar-12 23:35:00.0000, -9.955150551088065E+06, -1.922841413632653E+08,  2.564781614928991E+05,  2.509441842184663E+01,  1.626823264161774E+01, -1.569208868000311E+00,
2458190.486111111, A.D. 2018-Mar-12 23:40:00.0000, -9.947630788244069E+06, -1.922792416932329E+08,  2.560123255384862E+05,  2.503604605483857E+01,  1.639552626464782E+01, -1.535759309484207E+00,
2458190.489583333, A.D. 2018-Mar-12 23:45:00.0000, -9.940129684658051E+06, -1.922743045003993E+08,  2.555570619753748E+05,  2.497006274806739E+01,  1.651829142194366E+01, -1.498749586303958E+00,
2458190.493055556, A.D. 2018-Mar-12 23:50:00.0000, -9.932649486542434E+06, -1.922693312264854E+08,  2.551134170872867E+05,  2.489672104556675E+01,  1.663597605317611E+01, -1.458327365848828E+00,
2458190.496527778, A.D. 2018-Mar-12 23:55:00.0000, -9.925192359494448E+06, -1.922643234764962E+08,  2.546823905649334E+05,  2.481630576459257E+01,  1.674804399140889E+01, -1.414655551593074E+00,
2458190.500000000, A.D. 2018-Mar-13 00:00:00.0000, -9.917760378887504E+06, -1.922592830136589E+08,  2.542649309835136E+05,  2.472913348149762E+01,  1.685397689999274E+01, -1.367911948883543E+00,
2458190.503472222, A.D. 2018-Mar-13 00:05:00.0000, -9.910355520147234E+06, -1.922542117538439E+08,  2.538619312458336E+05,  2.463555375447405E+01,  1.695327748468286E+01, -1.318289725840145E+00,
2458190.506944444, A.D. 2018-Mar-13 00:10:00.0000, -9.902979649782419E+06, -1.922491117573748E+08,  2.534742245068401E+05,  2.453594352101575E+01,  1.704547696893238E+01, -1.265994351484018E+00,
2458190.510416667, A.D. 2018-Mar-13 00:15:00.0000, -9.895634516211540E+06, -1.922439852229883E+08,  2.531025799064338E+05,  2.443071246723514E+01,  1.713012418420465E+01, -1.211246687936260E+00,
2458190.513888889, A.D. 2018-Mar-13 00:20:00.0000, -9.888321740665853E+06, -1.922388344803379E+08,  2.527476984023750E+05,  2.432029869364600E+01,  1.720679769761657E+01, -1.154280350198426E+00,
2458190.517361111, A.D. 2018-Mar-13 00:25:00.0000, -9.881042808794081E+06, -1.922336619808831E+08,  2.524102090159655E+05,  2.420516781153560E+01,  1.727510717361936E+01, -1.095341203278353E+00,
2458190.520833333, A.D. 2018-Mar-13 00:30:00.0000, -9.873799062577635E+06, -1.922284702882960E+08,  2.520906652511805E+05,  2.408581177408857E+01,  1.733469519341797E+01, -1.034686709499853E+00,
2458190.524305556, A.D. 2018-Mar-13 00:35:00.0000, -9.866591692635387E+06, -1.922232620682784E+08,  2.517895417307913E+05,  2.396274745520080E+01,  1.738523933955731E+01, -9.725851404239751E-01,
2458190.527777778, A.D. 2018-Mar-13 00:40:00.0000, -9.859421730990797E+06, -1.922180400777317E+08,  2.515072310872376E+05,  2.383651498663907E+01,  1.742645440553961E+01, -9.093146644909487E-01,
2458190.531250000, A.D. 2018-Mar-13 00:45:00.0000, -9.852290044373244E+06, -1.922128071532582E+08,  2.512440411448926E+05,  2.370767586205652E+01,  1.745809462871659E+01, -8.451623188302904E-01,
2458190.534722222, A.D. 2018-Mar-13 00:50:00.0000, -9.845197328122199E+06, -1.922075661989982E+08,  2.510001924277395E+05,  2.357681081473487E+01,  1.747995587200078E+01, -7.804228717378754E-01,
2458190.538194444, A.D. 2018-Mar-13 00:55:00.0000, -9.838144100761503E+06, -1.922023201738288E+08,  2.507758160233945E+05,  2.344451747502847E+01,  1.749187769869939E+01, -7.153975810941953E-01,
2458190.541666667, A.D. 2018-Mar-13 01:00:00.0000, -9.831130699308068E+06, -1.921970720779598E+08,  2.505709518351853E+05,  2.331140781345797E+01,  1.749374529712411E+01, -6.503928534699241E-01,
2458190.545138889, A.D. 2018-Mar-13 01:05:00.0000, -9.824157275379747E+06, -1.921918249389811E+08,  2.503855472503752E+05,  2.317810537627893E+01,  1.748549121934305E+01, -5.857188087757637E-01,
2458190.548611111, A.D. 2018-Mar-13 01:10:00.0000, -9.817223792162269E+06, -1.921865817974193E+08,  2.502194562526941E+05,  2.304524232209458E+01,  1.746709690297233E+01, -5.216877559849147E-01,
2458190.552083333, A.D. 2018-Mar-13 01:15:00.0000, -9.810330022293419E+06, -1.921813456918740E+08,  2.500724390047789E+05,  2.291345627059865E+01,  1.743859394742310E+01, -4.586125865921469E-01,
2458190.555555556, A.D. 2018-Mar-13 01:20:00.0000, -9.803475546719640E+06, -1.921761196438114E+08,  2.499441619236320E+05,  2.278338697768895E+01,  1.740006511744760E+01, -3.968050939688386E-01,
2458190.559027778, A.D. 2018-Mar-13 01:25:00.0000, -9.796659754573315E+06, -1.921709066421018E+08,  2.498341982702464E+05,  2.265567285482028E+01,  1.735164504786985E+01, -3.365742285177360E-01,
2458190.562500000, A.D. 2018-Mar-13 01:30:00.0000, -9.789881844115585E+06, -1.921657096273925E+08,  2.497420292711854E+05,  2.253094735438630E+01,  1.729352062456079E+01, -2.782243004140641E-01,
2458190.565972222, A.D. 2018-Mar-13 01:35:00.0000, -9.783140824779809E+06, -1.921605314764186E+08,  2.496670457850695E+05,  2.240983524694504E+01,  1.722593101838120E+01, -2.220531436331088E-01,
2458190.569444444, A.D. 2018-Mar-13 01:40:00.0000, -9.776435520344913E+06, -1.921553749863585E+08,  2.496085505240113E+05,  2.229294882004637E+01,  1.714916735119202E+01, -1.683502568072539E-01,
2458190.572916667, A.D. 2018-Mar-13 01:45:00.0000, -9.769764573256582E+06, -1.921502428593459E+08,  2.495657608339787E+05,  2.218088403210236E+01,  1.706357197623090E+01, -1.173949381357140E-01,
2458190.576388889, A.D. 2018-Mar-13 01:50:00.0000, -9.763126450104237E+06, -1.921451376872591E+08,  2.495378120335340E+05,  2.207421665800118E+01,  1.696953735919535E+01, -6.945443300598164E-02,
2458190.579861111, A.D. 2018-Mar-13 01:55:00.0000, -9.756519448251009E+06, -1.921400619369051E+08,  2.495237613033950E+05,  2.197349846585688E+01,  1.686750455120331E+01, -2.478211410917286E-02,
2458190.583333333, A.D. 2018-Mar-13 02:00:00.0000, -9.749941703600764E+06, -1.921350179357255E+08,  2.495225921152830E+05,  2.187925346629073E+01,  1.675796125031315E+01,  1.638428541313974E-02,
2458190.586805556, A.D. 2018-Mar-13 02:05:00.0000, -9.743391199473917E+06, -1.921300078581431E+08,  2.495332191794962E+05,  2.179197427685943E+01,  1.664143945432634E+01,  5.382436490626663E-02,
2458190.590277778, A.D. 2018-Mar-13 02:10:00.0000, -9.736865776551664E+06, -1.921250337126755E+08,  2.495544938871413E+05,  2.171211864461332E+01,  1.651851271399288E+01,  8.733665442694427E-02,
2458190.593750000, A.D. 2018-Mar-13 02:15:00.0000, -9.730363143834054E+06, -1.921200973299284E+08,  2.495852102149576E+05,  2.164010616924482E+01,  1.638979300229793E+01,  1.167400979916229E-01,
2458190.597222222, A.D. 2018-Mar-13 02:20:00.0000, -9.723880890546143E+06, -1.921152003515848E+08,  2.496241110554338E+05,  2.157631526786062E+01,  1.625592722203302E+01,  1.418754025618156E-01,
2458190.600694444, A.D. 2018-Mar-13 02:25:00.0000, -9.717416498913258E+06, -1.921103442204914E+08,  2.496698949292451E+05,  2.152108042009897E+01,  1.611759338015173E+01,  1.626062348837971E-01,
2458190.604166667, A.D. 2018-Mar-13 02:30:00.0000, -9.710967357716709E+06, -1.921055301719396E+08,  2.497212230318040E+05,  2.147468972915498E+01,  1.597549646329539E+01,  1.788202501031853E-01,
2458190.607638889, A.D. 2018-Mar-13 02:35:00.0000, -9.704530776529133E+06, -1.921007592262227E+08,  2.497767265615463E+05,  2.143738283033997E+01,  1.583036405418341E+01,  1.904299382375365E-01,
2458190.611111111, A.D. 2018-Mar-13 02:40:00.0000, -9.698104000522405E+06, -1.920960321825424E+08,  2.498350142732412E+05,  2.140934917417239E+01,  1.568294173314914E+01,  1.973732770634493E-01,
2458190.614583333, A.D. 2018-Mar-13 02:45:00.0000, -9.691684225730956E+06, -1.920913496143206E+08,  2.498946801971197E+05,  2.139072670578364E+01,  1.553398831284755E+01,  1.996141827007136E-01,
2458190.618055556, A.D. 2018-Mar-13 02:50:00.0000, -9.685268614650488E+06, -1.920867118659597E+08,  2.499543114618063E+05,  2.138160095674322E+01,  1.538427095697072E+01,  1.971427520921489E-01,
2458190.621527778, A.D. 2018-Mar-13 02:55:00.0000, -9.678854312045038E+06, -1.920821190510778E+08,  2.500124961588234E+05,  2.138200455939869E+01,  1.523456023561936E+01,  1.899752946148014E-01,
2458190.625000000, A.D. 2018-Mar-13 03:00:00.0000, -9.672438460836768E+06, -1.920775710522310E+08,  2.500678311845958E+05,  2.139191718762584E+01,  1.508562517075735E+01,  1.781541531453747E-01,
2458190.628472222, A.D. 2018-Mar-13 03:05:00.0000, -9.666018217949033E+06, -1.920730675221158E+08,  2.501189299977124E+05,  2.141126592164060E+01,  1.493822832491694E+01,  1.617473179688407E-01,
2458190.631944444, A.D. 2018-Mar-13 03:10:00.0000, -9.659590769977629E+06, -1.920686078862323E+08,  2.501644302300811E+05,  2.143992602838054E+01,  1.479312098504750E+01,  1.408478398925910E-01,
2458190.635416667, A.D. 2018-Mar-13 03:15:00.0000, -9.653153348567486E+06, -1.920641913469720E+08,  2.502030010928512E+05,  2.147772214306326E+01,  1.465103849115948E+01,  1.155730517421318E-01,
2458190.638888889, A.D. 2018-Mar-13 03:20:00.0000, -9.646703245377034E+06, -1.920598168890793E+08,  2.502333505216986E+05,  2.152442983200461E+01,  1.451269575628033E+01,  8.606361000479179E-02,
2458190.642361111, A.D. 2018-Mar-13 03:25:00.0000, -9.640237826519400E+06, -1.920554832864227E+08,  2.502542320092916E+05,  2.157977751175550E+01,  1.437878302030600E+01,  5.248237069878403E-02,
2458190.645833333, A.D. 2018-Mar-13 03:30:00.0000, -9.633754546378285E+06, -1.920511891100001E+08,  2.502644510774165E+05,  2.164344869520037E+01,  1.424996187571137E+01,  1.501311552710050E-02,
2458190.649305556, A.D. 2018-Mar-13 03:35:00.0000, -9.627250960705042E+06, -1.920469327370916E+08,  2.502628713471144E+05,  2.171508453154311E+01,  1.412686159790420E+01, -2.614085400976496E-02,
2458190.652777778, A.D. 2018-Mar-13 03:40:00.0000, -9.620724738913864E+06, -1.920427123614637E+08,  2.502484201691598E+05,  2.179428660415978E+01,  1.401007580740622E+01, -7.075823565079720E-02,
2458190.656250000, A.D. 2018-Mar-13 03:45:00.0000, -9.614173675504148E+06, -1.920385260045227E+08,  2.502200937845558E+05,  2.188061994816794E+01,  1.390015948516771E+01, -1.186013388669460E-01,
